id,name,artists,year,popularity,key,tempo,acousticness,duration_ms,danceability,energy,explicit,instrumentalness,liveness,loudness,mode,speechiness,valence
6VFKlX5qzxwmIiezqeqNYG,Meet Mr. NICEGUY,['$uicideBoy$'],2018,61,6,120.993,0.0087,146477,0.736,0.495,1,0.299,0.208,-8.642,1,0.0443,0.678
3SCVHoGHV7GL0hmqcOIpqh,Memoirs Of A Gorilla,['$uicideBoy$'],2016,63,1,110.001,0.263,122000,0.854,0.98,1,0.00053,0.548,-1.181,1,0.0569,0.255
4owRIrDAJPqNWGf2SGC3H8,Mount Sinai,['$uicideBoy$'],2015,66,3,131.999,0.532,145636,0.84,0.444,1,0.000884,0.0623,-10.58,0,0.211,0.376
09kvhnq2ONdNo4NRtHBSvv,My Flaws Burn Through My Skin Like Demonic Flames from Hell,['$uicideBoy$'],2015,70,11,125.974,0.00448,167680,0.78,0.748,1,0.000591,0.115,-7.394,0,0.0352,0.0659
3BUFs1YNRBoGgYNrK9hQov,"New Chains, Same Shackles",['$uicideBoy$'],2017,63,2,100.03,0.0845,139259,0.691,0.56,1,0,0.113,-6.181,1,0.0703,0.369
53AiGAa0Qi2VbX7eUpur1U,Nicotine Patches,['$uicideBoy$'],2018,62,0,145.905,0.0174,156034,0.743,0.569,1,0.000736,0.264,-9.703,0,0.131,0.384
1QSMyV4BAvNRwIpRzS8zWn,Now I'm Up To My Neck With Offers,['$uicideBoy$'],2017,61,6,137.887,0.0569,167027,0.792,0.862,1,9.72E-06,0.181,-6.424,0,0.428,0.345
2I12vOWeJU5ayhr6ha6esf,O Pana!,['$uicideBoy$'],2016,67,0,114.972,0.0206,128418,0.8,0.505,1,2.05E-05,0.198,-6.54,1,0.115,0.179
4irYeuAi87yyGHcI4h9s0x,Paris,['$uicideBoy$'],2015,74,7,106.075,0.0725,111020,0.849,0.648,1,0.00592,0.0984,-6.188,1,0.0832,0.196
4CwA4CdTQqNv18QSAW3Srk,Putrid Pride,['$uicideBoy$'],2020,70,10,110.003,0.197,106971,0.903,0.643,1,0,0.111,-5.669,0,0.0929,0.224
23WXRgbppbqQyfeMC8Q5mE,Reign In Blood,['$uicideBoy$'],2015,53,2,99.987,0.0963,173035,0.751,0.684,1,0,0.135,-6.975,0,0.0747,0.217
0VEHWGFb33FO0OREIjH1DZ,Say Cheese And Die,['$uicideBoy$'],2016,55,4,94.961,0.0333,161750,0.718,0.806,1,1.88E-06,0.151,-6.114,0,0.116,0.266
3mRBSk7h2Vr0D0yott8VhC,Shattered Amethyst,['$uicideBoy$'],2015,52,0,105.975,0.274,126874,0.806,0.702,1,0.138,0.323,-6.643,1,0.0688,0.182
6UIebetubMSW1SB74VabKk,Sunshine,['$uicideBoy$'],2015,56,10,148.003,0.00879,116936,0.804,0.628,1,0.123,0.079,-4.563,1,0.0454,0.188
0LLeuNBWPOg3XA73yab3PT,T.R.U. (Totally Rotten Underground),['$uicideBoy$'],2015,54,8,138.049,0.0397,127524,0.694,0.711,1,0,0.112,-5.525,1,0.221,0.283
2NMOz670rSOBd1lXqK1qSi,That Just Isn't Empirically Possible,['$uicideBoy$'],2020,65,7,124.07,0.0978,123902,0.76,0.875,1,0,0.177,-3.576,0,0.278,0.478
32vB9E8TE54zObotzAd5Je,Ugly,['$uicideBoy$'],2015,53,9,185.664,0.00428,155016,0.533,0.469,1,0.0133,0.326,-8.786,0,0.14,0.33
6yTeKPFMYSoHRtpGmKNi6x,Vincent Van Gogh Ain't Got Shit On Me,['$uicideBoy$'],2015,53,11,199.736,0.141,134583,0.548,0.678,1,0,0.273,-7.909,1,0.336,0.108
6gTECpkjwbwvB2WD0zjWpW,What The Fuck Is Happening,['$uicideBoy$'],2020,64,0,139.97,0.0169,106341,0.831,0.87,1,0.000588,0.106,-3.084,1,0.155,0.782
6HPzf97GAcOGRBsJgxkvv5,"Whoa, I'm Woeful",['$uicideBoy$'],2015,52,8,127.912,0.00843,157710,0.621,0.578,1,0.00418,0.351,-6.69,1,0.162,0.367
3cQPyVlnrmmWU5fQJxl0q9,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),['$uicideBoy$'],2017,62,6,75.009,0.125,133903,0.678,0.77,1,0,0.184,-3.206,0,0.145,0.284
2DmRXiyn03tOqKgEJXlaiJ,Oh my god,['(G)I-DLE'],2020,75,4,109.97,0.0358,195867,0.794,0.762,0,1.41E-06,0.191,-3.525,0,0.0392,0.482
4JLI9AgtAXutJvjlXgZBoR,French Inhale,['[bsd.u]'],2016,64,8,80.087,0.499,108078,0.87,0.146,0,0.941,0.105,-11.877,0,0.22,0.889
6ZxX2vmH5WLufcOqenLjfb,Trap House (feat. Shoreline Mafia),"['03 Greedo', 'Shoreline Mafia']",2019,72,1,97.471,0.116,221396,0.737,0.483,1,0,0.0873,-5.845,0,0.0359,0.261
3UeOei46W09k4bqKNIdkrp,Run For Yo Life,['03 Greedo'],2018,59,1,96.02,0.0685,160000,0.799,0.739,1,0,0.257,-3.063,0,0.0392,0.413
6VBuV3fk37EGAqFbDVQjHv,Sweet Lady,['03 Greedo'],2016,53,2,90.014,0.0468,280790,0.644,0.754,1,2.00E-06,0.112,-6.567,0,0.0697,0.565
0PoMoPqIJxe6H0rDMnpGP8,Honey,"['070 Shake', 'Ralphy River', 'Hack & Tree']",2016,65,0,121.932,0.0114,398106,0.696,0.667,1,0,0.181,-7.665,0,0.0407,0.287
4DJ9ZxVFyv8AWdBmZnV0CN,Glitter,['070 Shake'],2018,62,4,108.052,0.557,256480,0.672,0.622,0,3.48E-06,0.0959,-10.108,0,0.143,0.375
60OKW0mZiPFHVpHl3eHueg,Fix Me,['10 Years'],2010,59,1,157.975,0.0012,215840,0.448,0.84,0,0,0.0891,-3.939,0,0.0362,0.234
6TghWaPh1WHJKWXow7iujH,Shoot It Out,['10 Years'],2010,48,6,164.035,0.00347,199680,0.468,0.882,0,1.57E-06,0.372,-3.906,1,0.0636,0.327
7CUkeiG7QtB7tPU9f8SANS,hand crushed by a mallet,"['100 gecs', 'Laura Les', 'Dylan Brady']",2019,62,1,84.505,0.274,126616,0.659,0.473,1,0,0.28,-7.306,0,0.125,0.788
61bwFjzXGG1x2aZsANdLyl,money machine,"['100 gecs', 'Laura Les', 'Dylan Brady']",2019,65,6,98.877,0.229,114460,0.68,NA,1,0,0.474,-7.186,1,0.151,0.75
3ajnLvUV6cZiKtij8q0tzx,You,['11:11'],2016,57,5,128.728,0.174,252540,0.478,0.555,1,1.10E-05,0.103,-7.6,0,0.111,0.139
4lhqal0Hq63U2wETCeBdG1,We Are One,['12 Stones'],2010,56,5,127.102,0.000119,206707,0.444,0.974,0,1.64E-05,0.233,-4.041,0,0.114,0.306
5HN8zMpfdGzIugErzyS163,Desire,['18 Carat Affair'],2012,48,7,99.12,0.0318,98038,0.599,0.852,0,0.747,0.119,-7.575,1,0.0629,0.87
1sVwtQw8VoPMsPDMvx9Y4S,Ayegirl,['1way Frank'],2014,56,10,99.802,0.735,170867,0.783,0.38,1,1.58E-06,0.158,-8.507,0,0.0974,0.84
1R6VwZ8TuHRzxZUxe88n4I,Rule The World (feat. Ariana Grande),"['2 Chainz', 'Ariana Grande']",2019,61,8,88.073,0.158,245893,0.592,0.584,1,2.63E-06,0.132,-6.232,0,0.0893,0.447
5S1IUPueD0xE0vj4zU3nSf,Bigger Than You (feat. Drake & Quavo),"['2 Chainz', 'Drake', 'Quavo']",2018,65,1,141.009,0.247,225893,0.888,0.515,1,0,0.446,-6.246,1,0.271,0.264
5tkDCf3xKRZjT5RbCb3sZB,Big Amount,"['2 Chainz', 'Drake']",2017,56,3,133.854,0.0124,188069,0.687,0.829,1,0,0.107,-4.204,0,0.26,0.154
6j9iyrrmqWlQZ5SD1hSTaq,No Lie,"['2 Chainz', 'Drake']",2012,60,6,131.108,0.0172,237827,0.634,0.665,1,0,0.365,-5.984,0,0.176,0.611
39pS70eeDvyCAF3t8NAlVV,Good Drank,"['2 Chainz', 'Gucci Mane', 'Quavo']",2017,62,4,130.033,0.274,222707,0.836,0.776,1,0,0.113,-0.804,0,0.239,0.37
5qkWTBmDmZjogwIvbKtJQv,Birthday Song,"['2 Chainz', 'Kanye West']",2012,56,1,140.002,0.0591,306600,0.753,0.59,1,0,0.15,-2.623,1,0.0485,0.161
67g3peWMWu7Vbq7aZNe1Ts,I Luv Dem Strippers,"['2 Chainz', 'Nicki Minaj']",2012,44,8,137.956,0.0389,239573,0.857,0.633,1,0,0.227,-5.205,1,0.203,0.467
07RXBKfyCYIYRMLCvlGWXU,Feds Watching,"['2 Chainz', 'Pharrell Williams']",2013,49,7,139.985,0.0476,247013,0.79,0.875,1,0,0.312,-6.55,1,0.091,0.759
1nX9KhK3Fff27SnrIor2Yb,4:00 AM,"['2 Chainz', 'Travis Scott']",2017,69,1,75.012,0.118,255560,0.796,0.5,1,0,0.155,-7.21,1,0.425,0.227
6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,"['2 Chainz', 'Ty Dolla $ign', 'Trey Songz', 'Jhené Aiko']",2017,74,7,73.003,0.0312,210200,0.822,0.502,1,0.000887,0.114,-7.38,1,0.148,0.525
00QyLmjxaSEE8qIZQjBXBj,We Own It (Fast & Furious),"['2 Chainz', 'Wiz Khalifa']",2013,61,8,171.966,0.0521,227893,0.554,0.899,0,0,0.0568,-4.573,1,0.408,0.552
5DD9jE8Z3LvpVn2TxknJyX,We Own It (Fast & Furious),"['2 Chainz', 'Wiz Khalifa']",2013,59,8,171.966,0.0521,227893,0.554,0.899,0,0,0.0568,-4.573,1,0.408,0.552
2wY8ZIMBATERhRezsdfqDl,El Chapo Jr,['2 Chainz'],2015,52,0,137.05,0.059,188067,0.939,0.689,1,0,0.0895,-5.121,1,0.0877,0.502
6J5sxraPPZ4b0CVOGAgpXj,I'm Different,['2 Chainz'],2012,59,10,97.524,0.0473,207040,0.936,0.702,1,0,0.0838,-5.305,1,0.0615,0.704
0zaF78E1pa9xwmD5hgFycL,Riot,['2 Chainz'],2012,43,4,129.982,0.0547,167507,0.923,0.674,1,0,0.247,-4.328,1,0.0639,0.515
22DKsoYFV5npPXmnPpXL7i,Watch Out,['2 Chainz'],2015,61,8,129.89,0.826,207813,0.899,0.504,1,0,0.052,-6.758,0,0.5,0.537
6fwdbPMwP1zVStm8FybmkO,X (feat. Future),"['21 Savage', 'Metro Boomin', 'Future']",2016,73,1,149.004,0.373,258880,0.835,0.413,1,0.00133,0.101,-9.81,1,0.396,0.111
2D2w9943rsnJOGCrI4aMQp,My Choppa Hate Niggas,"['21 Savage', 'Metro Boomin']",2017,64,0,77.493,0.0974,148640,0.862,0.274,1,0.185,0.183,-5.818,0,0.484,0.146
2kE82JhBcoS7mimFO1SqqX,No Advance,"['21 Savage', 'Metro Boomin']",2016,55,1,,0.104,276467,0.829,0.357,1,8.35E-05,0.0799,-11.543,1,0.28,0.0391
4gmmRb6bZJffOOiww1JGTO,No Heart,"['21 Savage', 'Metro Boomin']",2016,71,4,140.063,0.136,235040,0.906,0.444,1,6.44E-05,0.173,-8.692,0,0.384,0.678
1UyLFPOIG7E1OfamPQLOfD,Ocean Drive,"['21 Savage', 'Metro Boomin']",2016,57,4,137.984,0.126,227880,0.764,0.525,1,0.000545,0.116,-7.486,0,0.181,0.136
52hRcWmjRNFuVJv3Qi7EeF,Savage Mode,"['21 Savage', 'Metro Boomin']",2016,58,0,143.041,0.199,249587,0.782,0.359,1,0.00105,0.106,-9.335,0,0.283,0.0708
0tdCy39PgWN8LFWu34ORn3,Rap Saved Me,"['21 Savage', 'Offset', 'Metro Boomin', 'Quavo']",2017,66,1,143.049,0.00525,257600,0.845,0.399,1,0.74,0.102,-7.509,1,0.309,0.148
5u6vkDnOyaf8LsteDAj2ub,Ghostface Killers,"['21 Savage', 'Offset', 'Metro Boomin', 'Travis Scott']",2017,72,2,82.994,0.331,268933,0.782,0.436,1,1.30E-05,0.342,-7.033,1,0.155,0.243
3oxCefEI6Tc6Z6t20J4IvH,Disrespectful,"['21 Savage', 'Offset', 'Metro Boomin']",2017,58,1,158.021,0.354,160320,0.799,0.381,1,3.12E-06,0.135,-7.147,1,0.464,0.0488
6HR1z11h0ROUlWP4Kx8Z7G,Mad Stalkers,"['21 Savage', 'Offset', 'Metro Boomin']",2017,59,10,135.003,0.147,202667,0.9,0.365,1,0.185,0.179,-6.395,0,0.235,0.136
67lKDoCZbRCJDa4RT68eme,Secret (feat. Summer Walker),"['21 Savage', 'Summer Walker']",2020,74,5,130.061,0.0893,210462,0.727,0.496,1,0.00011,0.0987,-10.386,0,0.178,0.504
2wOXxtHZgRkkrkEbKLzzqs,1.5,['21 Savage'],2018,61,1,84.022,0.000244,148656,0.885,0.52,1,1.16E-06,0.454,-8.353,1,0.359,0.306
1uULQtJ8rbsX5TwjPpPc9Q,4L,['21 Savage'],2018,60,8,80.011,0.000897,288364,0.879,0.41,1,2.09E-05,0.108,-9.233,1,0.551,0.0703
2t8yVaLvJ0RenpXUIAC52d,a lot,['21 Savage'],2018,80,1,145.972,0.0395,288624,0.837,0.636,1,0.00125,0.342,-7.643,1,0.086,0.274
4paAidoE8VAemwU4jgCc6l,all my friends,['21 Savage'],2018,70,0,130.09,0.171,211785,0.713,0.62,1,1.16E-06,0.118,-4.513,1,0.0422,0.206
2QgfDF0fQ4sskDthP8MG5w,asmr,['21 Savage'],2018,61,1,170.067,0.0399,171714,0.84,0.543,1,0,0.117,-7.738,1,0.476,0.161
50a8bKqlwDEqeiEknrzkTO,ball w/o you,['21 Savage'],2018,73,8,137.994,0.0467,195047,0.892,0.633,1,0.000189,0.139,-7.471,1,0.0902,0.459
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,['21 Savage'],2017,79,8,75.016,0.0151,220307,0.884,0.346,1,7.04E-06,0.0871,-8.228,0,0.351,0.376
0hPLZrnDgtKxrym1BHjDhd,can't leave without it,['21 Savage'],2018,68,6,131.982,0.111,205352,0.872,0.591,1,0,0.144,-6.952,0,0.359,0.696
3xAXYCtd98G5G0SSJAHtqd,Dip Dip,['21 Savage'],2016,56,7,83.021,0.128,151615,0.726,0.597,1,0.0326,0.131,-8.574,1,0.145,0.367
55GLc4nywcX4aIlOcx1u06,FaceTime,['21 Savage'],2017,57,10,93.024,0.219,239160,0.701,0.624,1,0,0.107,-11.115,1,0.306,0.383
4IO8X9W69dIQe0EC5ALXhq,Immortal,['21 Savage'],2019,75,6,184.194,0.00813,254723,0.741,0.87,1,0,0.114,-3.494,0,0.503,0.663
2FUNBaa5DwItJtYEBgAblU,monster,['21 Savage'],2018,68,9,134.022,0.158,233040,0.89,0.607,1,0.000228,0.118,-6.916,0,0.124,0.224
1vc2YF7ZvUtwr45HNpdGch,Numb,['21 Savage'],2017,63,5,82.008,0.0438,271307,0.839,0.437,1,2.75E-06,0.131,-11.344,0,0.285,0.464
4B8vU5oDXVxO5OkLAI4aLx,out for the night - part 2,['21 Savage'],2018,61,6,173.369,0.0133,235232,0.593,0.632,1,0,0.64,-5.381,0,0.541,0.0789
3cqZH3cqvfbV8wVbvHyPbG,Red Opps,['21 Savage'],2016,60,9,140.998,0.00908,163340,0.703,0.709,1,0,0.127,-6.452,1,0.402,0.569
2aNdXtCtyoB2KrUh7pJYxO,Whole Lot,['21 Savage'],2017,58,6,123.02,0.188,313987,0.916,0.537,1,0.00286,0.115,-9.79,0,0.245,0.223
7rWLqeQJabrK7FbY8X0TyI,"Suburban, Pt. 2",['22Gz'],2020,70,11,143.892,0.281,190746,0.83,0.574,1,0,0.124,-6.892,1,0.701,0.538
7xgPPwsortYeZMv1KjMOaU,24 Horas,['24 Horas'],2010,46,7,126.976,0.206,230267,0.814,0.68,0,0,0.101,-6.928,0,0.043,0.963
2xEyclHzLJU0CwKiQ4DwJ4,VALENTINO - Imanbek Remix,"['24kGoldn', 'Imanbek']",2020,38,4,124.061,0.0133,177975,0.785,NA,0,0,0.393,-4.78,1,0.037,0.966
660BgHpKo1jhR9MMSFn7CF,VALENTINO - Imanbek Remix,"['24kGoldn', 'Imanbek']",2020,61,4,124.007,0.0161,177975,0.791,0.795,1,0,0.362,-4.854,1,0.0415,0.963
7yL4wdksHlDnmKvofxMTBE,A LOT TO LOSE,['24kGoldn'],2019,66,1,159.999,0.193,180747,0.608,0.766,0,0,0.131,-5.65,1,0.0474,0.425
6ap9lSRJ0iLriGLqoJ44cq,CITY OF ANGELS,['24kGoldn'],2019,86,0,120.082,0.042,112493,0.686,0.541,0,0,0.0675,-4.993,0,0.0493,0.724
2aV5ZEAvHwvL332EsJ1gWc,DROPPED OUTTA COLLEGE,['24kGoldn'],2019,66,0,120.044,0.0116,127613,0.911,0.378,1,1.53E-06,0.15,-7.822,1,0.411,0.19
2EsyJN3AvC3zBlkQpb119M,GAMES ON YOUR PHONE,['24kGoldn'],2019,71,5,152.945,0.15,150933,0.683,0.607,1,0,0.147,-5.619,0,0.06,0.495
0c7K73roy6RW4ebDkf4yGh,VALENTINO,['24kGoldn'],2019,74,9,151.097,0.197,179133,0.745,0.718,1,0,0.134,-4.853,0,0.183,0.539
6piAUJJQFD8oHDUr0b7l7q,VALENTINO,['24kGoldn'],2019,79,9,150.965,0.199,179133,0.747,0.717,1,0,0.132,-4.841,0,0.179,0.523
1uC8D2peyTZAL8NjfnBj1D,With Or Without You,['2CELLOS'],2011,55,2,109.459,0.574,291413,0.417,0.184,0,0.859,0.137,-11.3,1,0.037,0.296
2H7mCiabia6clVL6cW1lzr,Dreaming,['2KBABY'],2019,62,1,160.003,0.213,144000,0.788,0.676,1,0,0.118,-8.518,1,0.199,0.554
3k0LQivRnB690bkznEXI1E,Old Streets,['2KBABY'],2020,68,2,126.7,0.512,105600,0.686,0.362,1,0,0.168,-12.042,1,0.617,0.6
7JVfHOV7ylgOUKaHnPMafs,Old Streets,['2KBABY'],2019,72,2,126.677,0.509,105600,0.689,0.362,1,0,0.168,-12.042,1,0.617,0.6
26EM9sZnQkLLQxixGd88KE,I Am The Best,['2NE1'],2014,64,0,127.997,0.00767,208731,0.819,0.844,0,0.00834,0.056,-3.739,1,0.038,0.687
135cNW8kQtiTId7qcsJfVC,Here Without You,"['3 Doors Down', 'Jack Joseph Puig']",2012,58,10,144.045,0.00815,235640,0.469,0.67,0,0,0.132,-4.604,0,0.027,0.158
0nNVR2iDM3eVzEgMi78vQm,Let Me Go,"['3 Doors Down', 'Jack Joseph Puig']",2012,53,1,91.972,0.0181,243053,0.48,0.863,0,0,0.111,-4.914,0,0.0385,0.491
6uMPJ3NmW8FfqqNwqjUHrB,When You're Young,['3 Doors Down'],2011,49,9,77.004,0.0226,256013,0.462,0.778,0,0,0.108,-4.365,0,0.0313,0.219
0eicJF8UpLOIIWlsuQreAZ,Down,['311'],2014,50,6,175.253,0.000165,172053,0.44,0.935,0,1.77E-06,0.32,-6.304,0,0.0692,0.578
0DaXPLskMeTu01eqx7Di1i,Sunset in July,['311'],2011,53,5,174.884,0.0326,236413,0.502,0.846,0,0,0.26,-7.263,1,0.0577,0.69
66lF1QWtLZXJofJ3x388RV,バイバイ YESTERDAY,['3年E組うた担(渚&茅野&業&磯貝&前原)'],2016,60,0,180.048,0.0389,248800,0.591,0.945,0,0,0.214,-2.483,1,0.0675,0.96
2O8bEkBwYY1sFlXFAyXXcM,Inténtalo (feat. América Sierra & El Bebeto),"['3BallMTY', 'América Sierra', 'El Bebeto']",2012,57,9,131.895,0.213,193533,0.792,0.916,0,3.11E-05,0.061,-5.01,1,0.0685,0.966
1nas007nDbzLwDGwvMdz79,How You Love Me,"['3LAU', 'Bright Lights']",2014,52,1,127.961,0.183,210469,0.496,0.789,0,0,0.34,-3.648,1,0.0839,0.286
3D37T7euWvVJ45evRmriIh,Better With You,"['3LAU', 'Justin Caruso', 'Iselin']",2019,64,3,102.043,0.0196,192941,0.571,0.752,0,6.92E-05,0.114,-4.872,1,0.0293,0.25
17tDv8WA8IhqE8qzuQn707,My First Kiss (feat. Ke$ha),"['3OH!3', 'Kesha']",2010,63,0,138.021,0.00564,192440,0.682,0.889,0,0,0.36,-4.166,1,0.0804,0.827
0R97k5AJy1udJI6mGV82FJ,Dirty Mind,['3OH!3'],2011,51,4,92.912,0.0318,197602,0.642,0.861,1,0,0.23,-3.837,1,0.294,0.582
3o2ESAMet1zR1aASlzrIxO,Double Vision,['3OH!3'],2010,51,0,120.041,0.0018,190707,0.581,0.888,0,0,0.413,-3.198,1,0.0587,0.629
1LjHre9uHSLMuUrKsl6ppX,Touchin on My,['3OH!3'],2010,52,1,83.949,0.03,183107,0.538,0.876,0,0,0.251,-3.559,1,0.139,0.527
0qnHywpYq7D2SGMpuHEasL,Not A Rapper,"['42 Dugg', 'Lil Baby', 'Yo Gotti']",2020,63,8,120.106,0.128,107771,0.888,NA,1,0,0.0898,-3.377,0,0.274,0.557
0q97eZcYkeHy2buhS1O5Ir,Wii Tennis,"['420 Unlovable', 'Splash Daddy', 'Okthxbb']",2018,60,7,128.003,0.347,166635,0.954,0.58,1,1.87E-06,0.134,-8.924,1,0.367,0.48
5mvXiroNv8swMbCaKOwuuN,Pop Dat,"['4B', 'Aazar']",2015,54,1,150.054,0.00441,224052,0.63,0.851,0,0.0218,0.0939,-4.61,1,0.319,0.573
7ehFSpcDs3PBExiLPwXQP9,Crazy,['4Minute'],2015,61,7,176.023,0.00589,192400,0.54,0.929,0,4.01E-06,0.424,-2.646,1,0.278,0.624
6GzApXoBQiiAjak3tOQfV3,Lie To Me (feat. Julia Michaels),"['5 Seconds of Summer', 'Julia Michaels']",2018,76,0,159.927,0.0132,149878,0.611,0.52,0,0,0.105,-5.445,1,0.0346,0.771
6GIRtKNXokeu25nn7U6Hu8,Easier - Seeb Remix,"['5 Seconds of Summer', 'Seeb']",2019,71,5,97.878,0.0728,165767,0.564,0.747,0,0,0.151,-3.374,1,0.0584,0.717
3CHwhGXeK1kCzxfbmoRK1d,18,['5 Seconds of Summer'],2014,50,2,160.121,0.000325,189009,0.458,0.958,0,0.000377,0.355,-4.012,1,0.198,0.352
1JCCdiru7fhstOIF4N7WJC,Amnesia,['5 Seconds of Summer'],2014,68,2,101.593,0.0283,237248,0.572,0.499,0,0,0.213,-5.237,1,0.0311,0.108
04iBN2ttkQBfGLj6DYlhKF,Beside You,['5 Seconds of Summer'],2014,52,7,153.115,0.00457,220250,0.38,0.822,0,1.77E-05,0.109,-5.095,1,0.105,0.558
4WCPjTAMJKfK8kww8CRxLQ,Best Years,['5 Seconds of Summer'],2020,67,2,173.359,0.314,190382,0.29,0.722,0,0,0.121,-4.375,1,0.0428,0.458
5TMjhlh25Oitlh3LBKdfMi,Broken Home,['5 Seconds of Summer'],2015,57,10,128.001,0.128,220709,0.585,0.631,0,0,0.105,-5.522,0,0.0264,0.5
0Lz17st4A5INY3ZESQhFNK,Castaway,['5 Seconds of Summer'],2015,56,8,159.998,0.000821,214680,0.537,0.902,0,0,0.0636,-4.468,1,0.0511,0.759
7EYVg6Re3JLrTprnEp4J4F,Close As Strangers,['5 Seconds of Summer'],2014,57,9,150.016,0.0218,199930,0.467,0.796,0,0,0.0877,-5.265,1,0.0351,0.338
0s8XyNiZlOjH2uerXGwV6P,Daylight,['5 Seconds of Summer'],2014,53,2,155.868,0.0052,205969,0.515,0.793,0,0,0.313,-3.908,1,0.047,0.484
3Y3nRbS2YvT8LsYxvDylny,Disconnected,['5 Seconds of Summer'],2014,58,2,99.945,0.12,210424,0.624,0.891,0,0,0.223,-4.812,1,0.083,0.693
57MOpbjOIoWMZnstWOtfm6,Don't Stop,['5 Seconds of Summer'],2014,57,8,149.946,0.00209,169936,0.571,0.957,0,1.50E-05,0.0425,-3.468,1,0.0633,0.892
7lNqCbnqD6gQpfl5HquF1o,End Up Here,['5 Seconds of Summer'],2014,49,3,151.996,0.0173,181895,0.501,0.983,0,0,0.279,-4.09,1,0.209,0.411
3Ge5d1wjVb8yrMl9Yt9PVt,English Love Affair,['5 Seconds of Summer'],2014,49,8,150.003,0.0127,180922,0.529,0.86,0,0,0.346,-4.517,1,0.115,0.869
6s74UWM63X9K3koAfU9KUl,Everything I Didn't Say,['5 Seconds of Summer'],2014,49,9,174.94,0.0173,180421,0.378,0.914,0,0,0.281,-4.656,1,0.0955,0.383
1MhXdlCQPnO56T57MfmaRm,Ghost Of You,['5 Seconds of Summer'],2018,74,10,149.875,0.0965,197411,0.458,0.561,0,0,0.156,-4.819,1,0.0269,0.206
5XwIdRXvHTtxH5BmBOSCCM,Good Girls,['5 Seconds of Summer'],2014,58,4,141.06,0.0131,206424,0.531,0.915,0,0,0.119,-5.215,1,0.0828,0.557
2KQ9Cqhyz8053sl9jjdjZD,Heartache On The Big Screen,['5 Seconds of Summer'],2014,53,8,125.062,0.00235,204947,0.686,0.803,0,0,0.223,-4.733,1,0.0458,0.778
556IN8IgPqZORjhmlyAXaP,Heartbreak Girl,['5 Seconds of Summer'],2014,56,10,166.99,0.000962,198374,0.471,0.789,0,0,0.0649,-3.62,1,0.0602,0.684
2aAZGfJGtdSzs9W2M8F3Tx,High,['5 Seconds of Summer'],2020,67,7,84.808,0.784,178261,0.584,0.585,0,0,0.155,-3.051,1,0.0343,0.596
6U0D8PIh75fnX6T6TWJLxl,Jet Black Heart,['5 Seconds of Summer'],2015,61,11,153.957,0.000163,221716,0.507,0.85,0,0,0.0812,-4.274,0,0.033,0.545
4Ulq0gMDyMQuwKbM2ocx9x,Kiss Me Kiss Me,['5 Seconds of Summer'],2014,52,0,150.049,0.000252,204620,0.475,0.942,0,0,0.101,-4.775,1,0.0966,0.397
3567eNX2L3RkkMkwspncMH,Lie To Me,['5 Seconds of Summer'],2018,71,0,159.951,0.0115,150467,0.633,0.478,0,0,0.103,-5.571,1,0.0359,0.692
0neaGfF0KBgZEXbNeYgGr9,Lonely Heart,['5 Seconds of Summer'],2020,67,11,126.096,0.043,204029,0.592,0.713,0,0,0.157,-5.566,0,0.0513,0.261
7m3IIP2HPEjmtvzREOJILz,Long Way Home,['5 Seconds of Summer'],2014,50,6,181.987,0.00977,199027,0.455,0.88,0,0,0.223,-5.041,1,0.0587,0.791
4CufDREo1dO9TL7txA5SGA,Lover Of Mine,['5 Seconds of Summer'],2020,69,11,94.006,0.194,206974,0.316,0.858,0,0,0.151,-2.536,0,0.0547,0.305
2d0i3d0vDQXhkhFy2ieQtx,Mrs All American,['5 Seconds of Summer'],2014,49,3,132.999,0.000605,159872,0.579,0.934,0,0,0.305,-3.422,1,0.0431,0.704
1izZReWXhwrXeMjhlv1SnL,Never Be,['5 Seconds of Summer'],2014,48,6,145.03,0.00629,188916,0.589,0.83,0,0,0.123,-6.145,1,0.0501,0.513
4kLm0P01JM1xS94Z4JC3oE,No Shame,['5 Seconds of Summer'],2020,72,7,90.932,0.0185,192737,0.576,0.807,0,2.45E-06,0.0963,-3.019,1,0.0374,0.48
2I2yw1jXVtcbiRLYuuu52u,Not In The Same Way,['5 Seconds of Summer'],2020,68,0,134.972,0.185,220606,0.687,0.67,1,0,0.104,-3.331,1,0.0444,0.734
4POHzEwNTCYaIvqCUp3NnO,Old Me,['5 Seconds of Summer'],2020,78,0,127.979,0.313,186786,0.721,0.62,1,0,0.26,-3.639,1,0.0483,0.473
6ITh7fwyakIjrfhfDaqIV3,Out Of My Limit,['5 Seconds of Summer'],2014,54,3,144.009,0.000559,196250,0.562,0.895,0,8.42E-05,0.102,-4.768,1,0.11,0.68
691NxyycrqSWH5vZ19Jzm2,Permanent Vacation,['5 Seconds of Summer'],2015,55,8,155.038,0.00243,205915,0.548,0.938,0,0,0.353,-4.073,1,0.0535,0.744
0yFWdhx0rDU4zNddqvfu33,Red Desert,['5 Seconds of Summer'],2020,68,9,133.929,0.0205,229557,0.504,0.83,0,2.49E-06,0.0563,-4.474,1,0.121,0.449
